"","Gene1","Gene2","Gene3","Gene4","Gene5","Gene6","Gene7","Gene8","Gene9","Gene10","Gene11","Gene12","Gene13","Gene14","Gene15","Gene16","Gene17","Gene18","Gene19","Gene20","Gene21","Gene22","Gene23","Gene24","Gene25","Gene26","Gene28","Gene29","Gene30","Gene31","Gene32","Gene33","Gene34","Gene35","Gene36","Gene37","Gene38","Gene39","Gene40","Gene41","Gene42","Gene43","Gene44","Gene45","Gene46","Gene47","Gene48","Gene49","Gene50","Gene51","Gene52","Gene53","Gene54","Gene55","Gene56","Gene57","Gene58","Gene59","Gene60","Gene61","Gene62","Gene63","Gene64","Gene65","Gene66","Gene67","Gene68","Gene69","Gene70","Gene71","Gene72","Gene73","Gene74","Gene75","Gene76","Gene77","Gene78","Gene79","Gene80","Gene81","Gene82","Gene83","Gene84","Gene85","Gene86","Gene87","Gene88","Gene89","Gene90","Gene91","Gene92","Gene93","Gene94","Gene95","Gene96","Gene97","Gene98","Gene99","Gene100","Gene101","Gene102","Gene103","Gene104","Gene105","Gene106","Gene107","Gene108","Gene109","Gene110","Gene111","Gene112","Gene113","Gene114","Gene115","Gene116","Gene117","Gene118","Gene119","Gene120","Gene121","Gene122","Gene123","Gene124","Gene125","Gene126","Gene127","Gene128","Gene129","Gene130","Gene131","Gene132","Gene133","Gene134","Gene135","Gene136","Gene137","Gene138","Gene139","Gene140","Gene141","Gene142","Gene143","Gene144","Gene145","Gene146","Gene147","Gene148","Gene149","Gene150","Gene151","Gene152","Gene153","Gene154","Gene155","Gene156","Gene157","Gene158","Gene159","Gene160","Gene161","Gene162","Gene163","Gene164","Gene165","Gene166","Gene167","Gene168","Gene169","Gene170","Gene171","Gene172","Gene173","Gene174","Gene175","Gene176","Gene177","Gene178","Gene179","Gene180","Gene181","Gene182","Gene183","Gene184","Gene185","Gene186","Gene187","Gene188","Gene189","Gene190","Gene191","Gene192","Gene193","Gene194","Gene195","Gene196","Gene197","Gene198","Gene199","Gene200","group"
"Cell1",5.99248053046176,8.63775021038348,9.14850793440357,0,9.74952633394732,7.24223572958178,0,4.70414807792091,11.9659381646275,8.34703035206678,5.64040370055822,8.53425241706608,4.00361576686344,9.35313182018308,9.18313695760155,6.58877887805975,7.77532833918074,10.0066677579398,0,8.16371436655634,10.1440437864729,3.28886365099126,8.1058181493288,2.25097297186829,7.38969586906283,2.86130617321778,4.39599050976735,7.90168580379927,2.86130617321778,6.58877887805975,0,0,8.20106006700307,7.89410453973382,4.83661136896605,2.58817696292869,0,4.63305749782426,0,7.10449077400821,7.62771846076499,8.23746337761913,0,6.67977586255855,7.31217122730673,7.45298310211615,8.730065561302,4.21310166581587,8.25532626892774,2.58817696292869,0,6.607443237997,6.45089558011657,8.17000617102446,7.25412961757234,6.55070976451713,7.3788727263658,0,0,7.24223572958178,9.63820895123166,6.43007646699761,9.3614026297379,0,7.82401841704589,0,6.53129175253199,0,3.88623841359727,8.65579553226908,0,0,7.13053340983817,0,0,0,8.43325206613946,0,6.10183235391864,4.89854479656929,0,0,5.27054299834573,5.77857320974902,6.99534807586238,12.5357855237062,0,0,0,6.04819226053378,6.22780664633785,5.96379655781194,7.88648322609221,8.87959764876843,9.31105122574125,0,7.36796777399313,8.11888625494141,0,0,9.0631937378745,7.11757085431351,7.81601666536452,7.82401841704589,4.47941682245507,6.32122081630016,6.15354937025805,6.22780664633785,6.83037105041227,6.98110585302251,2.58817696292869,6.74865442315077,7.77532833918074,0,0,2.58817696292869,5.81114264246472,0,7.30074821088981,0,8.78438750549598,0,0,7.00945107340288,0,0,0,5.12268673444501,7.44262615053285,4.11215766913818,6.22780664633785,4.30744222621033,7.24223572958178,5.96379655781194,5.96379655781194,4.21310166581587,0,5.90465884494952,0,6.95219254234423,3.75845868513281,11.4709511695725,5.84299301019145,7.30074821088981,11.0103560315699,0,0,8.43325206613946,8.28461488241388,8.21329685035181,8.72152377103296,0,4.89854479656929,12.3988542955217,9.73474661029233,7.0509512861958,6.2034764407026,1.17206877184227,6.87726776092515,8.80069863175198,0,0,6.2034764407026,0,0,5.36131456237212,0,6.40895251489357,0,2.86130617321778,0,0,9.89145385477122,7.19365467564141,0,5.99248053046176,0,9.15803494562328,9.94196189636121,0,4.11215766913818,0,0,0,8.56322337757433,8.1949025322987,4.63305749782426,3.61825191032836,7.07796937713657,5.60368992688721,0,0,5.67620631948847,7.06452357845,5.96379655781194,0,5.40464477336463,5.81114264246472,0,"Group1"
"Cell2",0,8.45999723661974,9.53959524450529,0,9.61310191280299,8.83788590130284,0,0,11.835528676268,0,0,0,3.93848947968957,8.02805199206566,9.18097563673456,6.67735147296623,8.10516774256499,11.7416101828853,6.57262892126617,0,9.82820789580374,3.73169509598256,7.48484971882347,3.02964410119152,0,0,5.61809542969901,0,2.83640009043105,6.77498414860131,0,0,8.85073916683431,7.6918756311035,5.81458133900879,0,0,0,5.81458133900879,6.07771710560158,0,7.88543397224713,0,6.66284852509735,7.51745865439227,0,0,3.616003145622,8.16813700877147,3.02964410119152,0,6.73394786430645,5.84058740796369,0,0,6.9161893477412,0,6.2428311385066,0,7.91633104713194,9.664964574234,6.44282719950824,9.48086500589384,6.20329021923331,8.16813700877147,7.07797047634735,6.52531121917469,7.67751868268158,2.83640009043105,8.50134077789073,8.76167127685513,12.7719170488097,7.12104664964641,9.16305299157889,0,1.01701399816765,0,8.00524001937125,6.07771710560158,4.35408500222602,5.28087703009375,0,5.49250118962905,6.42574900193311,0,12.5113291377005,4.42455403010906,6.47638880455922,0,5.35492163262278,7.96442998097902,6.01057877687492,7.59589518587667,8.29581561202769,0,8.44735955576911,6.94044161752514,0,0,4.03173841013167,8.84110996915271,0,6.90390859562997,0,0,5.28087703009375,0,6.22319614022174,7.62611346591255,6.92836644330466,2.61320870502462,6.01057877687492,7.18334131782679,0,0,2.83640009043105,5.61809542969901,5.52493956305645,7.11039758399536,6.26220248977631,8.76846081276705,0,6.89152240707281,6.77498414860131,7.09966932876258,2.02544634048401,9.26018605503685,4.42455403010906,7.54934679886445,3.35241028451826,0,0,6.77498414860131,6.35533976595322,4.27999632619498,3.49021844703166,0,6.77498414860131,5.16215706575238,6.18310579446074,5.84058740796369,0,0,7.28153720537606,0,7.16287385091826,0,8.58832960630361,0,0,8.6631018661814,1.60760353307282,4.83998996331546,0,9.55342038205793,6.92836644330466,6.07771710560158,3.83879433127025,6.94044161752514,8.31449293769674,0,0,5.78809786490143,0,1.01701399816765,6.35533976595322,8.47252517488126,0,6.20329021923331,4.42455403010906,0,0,9.51961235781756,7.24305711138469,0,5.4593166438988,0,9.16047434066164,0,6.01057877687492,2.61320870502462,3.02964410119152,0,5.81458133900879,7.64098851946994,8.09979410662803,0,3.35241028451826,7.18334131782679,5.55666458373649,0,2.34905500562803,4.93960531044917,7.44302392285591,6.28131718051306,0,5.94016290236232,0,1.60760353307282,"Group4"
"Cell3",7.63038062541675,0,0,0,9.48611773643363,8.73150038234457,0,5.39360251270517,12.0269171068966,8.26478847762439,5.01710071511061,8.42197462781661,5.01710071511061,0,9.52917490006022,6.53497548875232,0,11.6080024309751,6.11677465842564,7.36763065885128,9.84030257875962,0,7.13965417878863,4.09534293820585,8.00495320944569,4.28592560546498,4.60496136321818,7.11474268052893,2.54298423172603,6.30472238515631,7.27322859750284,2.07677176866006,8.31303833640048,7.80664346131765,5.77904734044905,0,2.54298423172603,4.28592560546498,5.71418916663343,6.09994861666046,0,8.00495320944569,0,0,7.60078496506273,8.32756554593055,8.43209309898398,3.87569581949079,7.40235544626405,2.54298423172603,0,6.11677465842564,6.44456990848668,8.35618835041297,7.42279608547632,6.84876157345056,0,6.63180226129431,3.70816867996366,0,9.471474970458,6.24475308887253,0,6.99243883828357,8.07550548144071,6.64346114784272,0,7.38162102914339,3.04297680812776,8.27980719173158,0,12.8991283438417,6.7870293994733,9.07067159066747,0,1.77144885055662,8.33477466079016,7.96369685178904,5.82072087249816,0,4.86606431781892,7.76455528167267,5.42095675136416,6.37633999730774,0,12.4519866892935,0,0,6.98329293643662,5.55045009664763,7.55213162038251,6.24475308887253,0,7.73761268707668,9.01790370863662,7.90678642623339,7.2119072621223,8.30571950520155,0,0,9.54945658818499,6.5097181894906,0,7.49536072914067,0,0,5.77904734044905,6.66650001426507,7.50178005659859,0,0,6.71150253702658,0,0.851723427583142,0,3.5186007227796,5.30828303464063,5.15381282356495,7.21971649102814,6.11677465842564,8.54206772501952,7.9913317592924,0,6.55979820516933,7.18024064556807,2.72957195921803,0,5.08707554627837,0,3.61649608204968,5.44780197581982,2.54298423172603,7.21971649102814,0,4.86606431781892,2.89476804192275,0,7.68216935594944,6.0306105697185,6.21380698143294,4.28592560546498,0,4.86606431781892,0,10.3564289575642,6.89826099586755,6.7870293994733,8.54517870744274,8.33117460632889,0,8.93019490361369,0.851723427583142,5.47415678423551,12.0484533891063,9.34508796503686,6.85879825828933,0,0,0,8.65868415665745,0,6.28996213582235,6.66650001426507,9.21829776224859,2.32862891770721,6.45783704556138,8.14276779233418,6.60819796554482,0,4.22515306317728,0,3.41357587462867,0,0,0,5.99465045090761,0,0,0,5.90062167506538,2.32862891770721,2.89476804192275,4.02577774976346,5.52546461098538,7.55213162038251,8.4816475617359,3.79436256137545,3.5186007227796,6.91759481890203,5.59915923480232,0,2.72957195921803,5.2786838611025,0,0,6.8786645532986,5.55045009664763,5.95777103980968,2.72957195921803,"Group4"
"Cell4",7.06763083036323,0,9.63613722415856,2.03434076212633,9.71974572105125,7.52917335028662,0,4.50299789606462,0,9.85773577082453,5.59924172703267,8.39861793033308,4.29117108526775,7.78010723508435,9.33324895074413,6.65986006388604,7.77331707505549,0,7.3121033901218,7.56106289443932,10.0127898129872,0,0,0,7.50478491573615,0,5.43685650243493,0,0,6.96410056131181,0,3.62682479425612,8.66020371646681,8.1382010859278,5.74518449885454,1.02298442424391,0,4.1304279423833,6.58428439314065,6.8907080116144,7.75275271237748,8.09528752933632,9.96442526239419,0,8.73549766768564,0,0,0,8.03978577221612,3.36303999744726,6.19472306161604,7.045257619996,6.80008015260828,8.0284245181109,7.42904383996051,6.23481783243699,7.80028804487407,6.91558935540367,3.21053642643001,8.40302352807107,9.67308553107852,6.1742499218628,10.1978537959775,6.31181177559259,7.9341622109978,7.5999584336089,5.25384788104818,0,0,0,9.05954203515178,12.9111423601159,0,9.55729955744533,1.02298442424391,0,8.86249247933377,8.1747310736818,7.39406110335667,4.74432035725316,5.21428578312178,0,6.67451146871189,6.99944261331665,0,11.2292244849809,6.08932213631281,7.12209140799687,0,0,0,5.50401932119032,8.08435668069774,7.66743231294914,0,0,6.74561637563225,8.12225771461996,0,0,9.2647015962954,7.52108959469702,7.44622216580762,6.92787093789243,3.62682479425612,6.53696258147942,7.37624640509707,6.91558935540367,7.10055324444731,0,2.62306893026085,5.71715318370604,0,0,0,0,5.65940173307223,4.79883216951793,7.42037735905783,0,8.94939652114862,8.29812663315982,0,7.24497530919364,0,2.03434076212633,0,5.40206499326376,8.16438797581097,0,6.06728535996739,3.21053642643001,7.48829386041034,5.87771057208565,5.50401932119032,3.50095287374918,0,0,6.1742499218628,7.05648759501108,5.82615161435146,12.0603154853924,5.292353986415,7.59226276458378,0,6.98775786397707,6.31181177559259,8.6115439818001,8.48427087132366,8.23527920562363,0,0,6.11102736481716,0,0,7.05648759501108,6.15348206249575,1.61552774070503,7.33072280655429,8.90037981952759,7.70359761805368,0,6.1742499218628,0,1.02298442424391,5.74518449885454,0,6.83961975498062,7.5999584336089,3.84975297028642,0,3.21053642643001,9.60013755463431,7.92193429627758,0,0,0,0,10.0789885671603,5.68856641476024,4.56721708177403,2.84653545371083,5.17360813638471,6.06728535996739,8.77682179682737,0,0,4.95100172309557,0,6.04490674965595,3.03998558377332,2.62306893026085,5.87771057208565,0,6.43739126419154,6.47135103007663,0,5.87771057208565,2.84653545371083,"Group3"
"Cell5",0,8.84218041548563,0,2.19286365263805,10.1381855266766,7.67673925742609,0.777724155955535,4.98733189323113,12.1401964380955,8.0671367391902,5.22634037509953,0,0,0,8.91658521302308,6.51935128458573,8.3202735133101,10.0010843474537,5.82591511226529,0,9.79144234249516,2.89332690761749,7.87854849839664,3.71646551875971,6.75707175081536,0,4.34265817693207,8.04389193839655,1.94773982211276,6.60654990538254,0,0,0,8.04779217353668,0,0,0,0,5.78910954381182,6.7281975851568,0,7.8475596613836,9.5666053120467,6.34012631894543,7.07250601846406,7.54496677517513,8.51316052704205,0,7.47137272918986,0,6.96110692675451,6.17876292229406,6.06019939417948,8.67573212013949,0,6.71844299972682,0,7.38768003122308,4.23730413206898,0,0,6.76656946529665,9.39657831801234,7.00188683948445,7.75992892702977,0,6.13543537287588,7.31186415937222,4.00026228566126,8.62963568333554,9.05284729365862,12.6985503052769,7.11029490207086,9.17377796953613,0,0.777724155955535,8.78023293955409,0,6.58523935640999,4.06327283037154,6.12069878875565,7.39993751111389,5.52383564436106,7.21112313810141,7.20415020556254,12.4421493818956,4.70070872844875,0,7.14711918401483,0,0,7.00990629992176,0,9.23834278139031,0,7.04154566418801,6.95281077224877,8.31380981110806,0,2.89332690761749,9.29522821948305,6.6887771623183,7.55047535970754,7.12513759528939,3.36282265161251,0,6.39013820478344,6.40237490547758,7.04154566418801,7.2454910545446,1.65226745451676,6.07556374825068,7.39382178893706,0,0,3.63584583527083,5.38274270032645,0,0,6.06019939417948,0,7.90459065350385,8.49041357079103,7.29883157924009,7.08774055399503,0,0,4.44083947812448,7.10281589583898,3.79281750205814,6.36534896250345,0,7.27905927117529,5.73207839474476,5.50125770046494,1.65226745451676,0,0,6.23458028350604,7.26572556396543,5.47832079019248,11.3235757347296,6.35279276097058,7.19010241251056,10.7172215190792,6.65848848269759,6.91914069502751,0,0,8.24752824494107,0,2.19286365263805,5.08165983405545,12.5098073291248,9.64979223768955,6.51935128458573,0,2.7474720349108,7.21806253062779,8.76609798964121,7.88728155306705,0,5.91401939603951,9.65363635237727,1.28027249616119,0,8.3202735133101,6.31445484933928,7.42414439921299,3.86533099144459,0,3.02578050702632,10.2380016678695,7.80671306244348,0,5.67269962648968,0,9.14129158370827,10.2507471592548,5.05089740221394,4.12364613429053,0,0,6.19292102300881,0,8.64258868598861,3.36282265161251,3.86533099144459,6.80394714083493,0,0,0,5.11177999314428,6.78537934835921,5.56795838076762,6.35279276097058,5.4550133144805,5.77034854947331,0,"Group1"
"Cell6",6.2757521206444,8.50673891696161,8.89231823328923,0,9.26961836681123,0,1.67135813029705,0,11.9065913639532,0,5.67971339606472,8.90552633298679,4.70758796398832,0,9.17189026574369,6.55257037017912,7.75646680449189,10.1720060342036,6.2757521206444,0,9.93010714935038,2.09684018192727,7.61086040256908,0,7.53639939102503,2.09684018192727,0,7.88871549332533,1.67135813029705,6.07995107505176,6.97215440467874,3.43738001205658,8.51106594167787,7.45788511762223,5.58437850575512,2.42499890488864,0,4.29084571003457,5.85333992874801,5.93289814346825,7.97268616278289,7.99756991960042,9.48509333004416,5.55114690853983,0,7.49330886901593,0,2.9175136557542,0,0,7.1929043611774,6.25526339356342,5.58437850575512,0,0,6.44812699944588,7.90853165879183,6.10306602526826,4.1200675752531,7.84824742514368,0,0,9.46961398337085,0,7.99756991960042,6.31587678395309,6.7114163127143,0,4.02644604859411,8.68582411535281,0,12.965338908077,0,0,0,0,0,7.60277421800525,6.33552824487816,4.20798213817334,5.88034975436751,7.6662291484043,0,0,6.8680518080569,12.7602493005478,5.16841288513303,6.17026853111999,6.98465451876582,0,0,6.35491561946824,8.07559993495099,0,9.04335395243148,0,0,7.62689806165482,0,3.70246764478678,0,7.08093786697554,7.64275939707294,7.3265682363941,3.57600383998172,0,6.17026853111999,0,6.98465451876582,6.82699155946382,3.57600383998172,6.46606779101997,0,0,0,0,0,5.2535139773878,7.64275939707294,6.60208700383603,8.8789880932052,8.05796395416756,8.3847159947921,0,7.79246131387609,0,9.55171602350553,4.87808076963453,0,0,0,3.57600383998172,7.21429143531834,6.7114163127143,0,3.70246764478678,0,5.55114690853983,6.29595394268588,0,5.16841288513303,11.2283343485683,5.79775422322235,0,10.7088484647134,7.04558033610582,7.00933444637405,8.55782587265903,0,8.13287651529417,0,0,4.70758796398832,12.5576352628287,9.2490417190431,0,6.2133917947191,3.28400647547663,7.04558033610582,0,0,6.39292585000697,5.44659660829058,9.15263259767485,1.06527690706436,6.33552824487816,0,0,6.84080856191668,4.1200675752531,0,4.1200675752531,10.1910085107996,0,0,4.58159234855236,4.58159234855236,9.30742599556618,10.0224170316304,4.70758796398832,0,2.9175136557542,4.70758796398832,6.12581645893822,8.61522717522839,8.07559993495099,3.43738001205658,4.58159234855236,7.20363752917636,4.9814874382502,1.06527690706436,0,4.93071037826383,6.7114163127143,5.73994073068589,0,0,5.12390270861299,3.28400647547663,"Group1"
"Cell7",6.05663069678963,8.33104495360372,8.98056954315874,2.96019550003499,9.78946680058188,7.43311065621504,2.13459784617098,4.3374613400271,0,0,5.56516077605612,8.92461664995828,5.0781438932903,0,9.19329784763683,6.76003890883537,8.1761606736727,9.96289200258941,5.98119117089205,0,9.50298110713986,2.13459784617098,7.81983476377487,4.166372822218,7.31518152984631,0,4.166372822218,7.4795380055584,3.62103480561311,6.72962833427749,0,3.74783913304901,8.41943552755236,8.01528778504593,5.38175973395504,0,0,5.30133156148302,6.24041422634724,6.98267923415224,0,8.3511606116766,0,5.49457278702696,0,7.8484202395692,0,3.48200166220724,7.83419829938369,3.15585873169522,6.78982166969194,6.95665698361868,6.7141792350081,0,7.19789804373227,6.28292160532846,7.38513940709708,6.7141792350081,3.97223041451818,7.42364316616573,9.29545259308285,6.26182446416084,9.41732709741808,7.00824041893737,8.1127694145666,0,0,7.7150747218409,3.62103480561311,0,0,12.7113288617999,6.94346770153591,9.11016115911361,0,0,8.51168591710805,7.7150747218409,0,3.48200166220724,5.34210604451533,0,0,6.47848365087775,7.08231405736903,12.512727220149,5.59920049918863,6.44143465066426,0,5.30133156148302,0,6.08092534158071,7.9175000225256,9.29285494222235,0,7.42364316616573,6.9697267793186,8.07698122420133,0,3.86439300388919,9.41015407106976,7.65969667940019,7.73051428587879,0,3.62103480561311,0,0,0,6.60113934905429,6.54984399215722,2.13459784617098,0,7.53334782134389,0,0,2.46506793031045,0,0,7.78328754122811,5.84596963362847,8.63166389440485,8.43365477306184,8.16484023984577,6.98267923415224,7.21994376174851,0,9.77650922810414,4.25445175960889,7.37535073159574,2.46506793031045,6.15144698572625,2.13459784617098,6.94346770153591,0,5.45793992828804,2.13459784617098,0,6.77500714170552,5.69675074182088,7.18674755446566,5.42035260091519,0,0,7.53334782134389,11.0836147654932,6.3643540692357,7.15276948125227,8.48462483785125,8.42893057916505,8.51168591710805,9.0529736906965,0,0,12.3752204776464,9.52085071864185,6.95665698361868,6.10481763640217,2.96019550003499,6.56714588430692,0,7.39486211385147,7.08231405736903,5.56516077605612,0,0,6.28292160532846,0,7.15276948125227,0,0,2.46506793031045,3.97223041451818,10.2981949750123,0,0,0,5.53029845344082,9.34142783437363,10.0469977669322,5.63245554921345,3.32812682852304,0,4.92552197130759,0,0,7.98342269060603,4.25445175960889,3.32812682852304,6.8044856174464,0,2.96019550003499,1.70521033689801,5.69675074182088,7.12966454718239,5.98119117089205,6.8044856174464,0,0,1.09111237987011,"Group1"
"Cell8",7.10757578619042,0,9.31478332905433,0,9.79700311708372,7.67981429213471,0,5.59668699283604,0,9.91580048390781,4.77234538963918,8.69015268301049,3.52750621837471,0,0,6.56173725500858,0,10.1156141597155,7.30063459115081,6.91642439025646,9.6998687009691,0,8.17641932443095,3.68346278936513,6.88463154420478,4.46355490964238,4.77234538963918,7.53372655407473,4.17900623165117,6.86846846826284,0,3.35262408597836,0,7.23910814212756,5.33960287461247,1.86111008742875,0,0,6.62082423469683,0,7.73434453343871,8.58031991734945,0,6.65891256465685,8.54006910138444,8.5298284497095,8.50912645909119,4.07015102635794,7.9646660368531,3.15358042331579,0,6.24862628971658,5.97435643376606,8.84272599840024,7.41633453552378,6.99297007120376,7.8622817495422,0,2.92261217022881,7.77826300806909,9.54831201720426,6.34522890338499,10.2941186714299,6.65891256465685,8.02424088490629,7.07976651678483,5.29192131002281,7.32452880238823,2.6474853076337,7.28853742525086,0,13.0087587640635,7.80398634919072,9.00677437419189,1.21190647226136,0,8.32002146658693,7.72539809290504,6.99297007120376,4.54716614983561,6.14508799254543,7.85409667089067,7.20089206892165,6.80194210238288,0,11.3794589954775,0,6.74995347803869,7.49213535096435,0,7.61347599348908,5.33960287461247,8.29605186262788,0,9.62005841721428,7.23910814212756,6.97798239610189,7.78688851658896,0,4.28022113213584,9.35594217621771,0,7.63274308852086,0,0,6.78481988115876,7.17484044196532,6.73219911095069,6.99297007120376,7.35964410251121,2.307226332482,0,7.82088392103841,0,0,3.35262408597836,4.9670770543652,5.2426098307462,8.00957621528644,0,8.78361850252813,0,8.49340265676083,6.60139622381285,7.41633453552378,0,0,5.81481413297336,7.27633796485057,3.95240717191618,5.70986908744143,0,6.96283738310764,6.03354053540924,5.47386382965341,0,0,7.48154746409576,0,7.28853742525086,5.84816530557653,12.0908900083875,5.08367656976599,7.4601356873784,0,0,6.80194210238288,8.58031991734945,8.58031991734945,0,0,0,4.17900623165117,11.8722484288273,9.07527080215171,6.91642439025646,6.58170301078493,0,7.2264815977669,8.78361850252813,8.17641932443095,0,6.06224633212844,8.33774088908253,0,0,0,6.76749200647382,7.67981429213471,0,1.86111008742875,2.92261217022881,0,7.83758586903814,0,5.70986908744143,5.08367656976599,9.60794014597773,0,6.5001265824517,2.307226332482,4.62619601083968,0,5.2426098307462,8.64342308998684,8.52468073511862,4.62619601083968,4.28022113213584,7.76085572296529,6.1179992293323,2.307226332482,1.86111008742875,6.34522890338499,6.58170301078493,6.09039208505787,6.91642439025646,6.45754075792616,6.65891256465685,2.92261217022881,"Group3"
"Cell9",7.1553532016669,8.53611189532326,9.13382835108799,0,9.77507984380558,8.60833013437422,2.34575279130084,0,0,0,5.52091916105771,7.81748934865489,4.50952885845437,8.46008718464474,9.22196242894766,0,8.29484862310113,11.8417552857991,6.3927673077221,8.07945744078597,9.94805585571441,3.19637276227414,7.2094261065663,4.32590394938085,8.24393997295709,2.68803280784861,5.60401148674644,7.43042526626537,3.39610419911646,6.27091707706809,7.46417808257181,2.34575279130084,8.43193446416342,0,6.02172412281745,1.89614411771585,0,3.19637276227414,5.72031235163244,0,7.26154533717348,7.82616803802214,9.43268847148767,0,6.93235159597136,8.02018098163716,7.98185702179799,4.59326105782356,7.96623776811938,3.19637276227414,0,0,6.02172412281745,8.40900992731083,6.77987451456667,5.99117986848774,7.64182374679879,6.34525492201706,4.67239897373603,7.69964152931474,9.48569011331899,5.47750659647947,9.55258832657248,6.29612436469773,7.83479483181489,0,5.68257759781063,7.28691546817801,4.11545135627046,8.0648650876656,9.34783999194415,12.8617487604848,7.08478114547549,9.36580897364111,0,1.89614411771585,8.30108772666286,7.32415327338068,0,5.33883339423535,0,7.49715924804077,0,6.56856237563257,0,0,3.72789508136424,6.84963852037569,6.70656476339144,4.95158195830155,7.1553532016669,0,8.10107290462461,0,9.15120060400823,8.05012362858521,7.22263349408064,8.582950893102,0,4.22451171673748,0,7.05555648060196,7.79997375912472,7.44176417285586,3.39610419911646,5.18539940468927,6.50512277658705,0,7.55050573884451,6.3927673077221,3.72789508136424,6.43876472444414,0,0,0,2.68803280784861,5.33883339423535,0,0,5.18539940468927,8.1708713652965,0,0,0,0,3.72789508136424,8.73815872847339,0,0,1.23945011381194,4.67239897373603,0,7.18264297410408,6.3927673077221,5.23837802183823,3.19637276227414,0,7.18264297410408,0,0,0,12.3242390689272,0,7.31184715845248,0,6.02172412281745,6.58910377827573,8.2504026662689,0,0,8.71030075513122,0,5.13040089789968,12.2325517137796,8.95150018341242,6.36920669715855,5.8954641497752,1.89614411771585,6.99526883739084,8.5518944646427,7.48624908731343,6.32089877409565,6.50512277658705,9.35984414592625,0,5.79294405439034,7.92643340132257,7.08478114547549,7.14151226388155,4.32590394938085,0,3.57151684889464,0,7.73693827831331,1.23945011381194,0,0,0,9.42127772558142,6.34525492201706,1.23945011381194,1.23945011381194,0,6.41594932515726,7.70905649920788,8.1433558665533,0,0,6.88329491244315,0,0,0,5.79294405439034,7.64182374679879,5.18539940468927,7.01057857424369,6.24526151459914,5.23837802183823,3.19637276227414,"Group4"
"Cell10",6.54650685373456,8.62579435808693,9.03255304960993,2.32787331697859,10.1618174134082,7.96739988567002,0,4.0944546816731,12.2260902875742,0,5.26776197634438,0,0,7.14692651544221,9.33758614555898,6.58729468926154,7.92824618825529,10.5820163766187,7.13321859439562,7.06265443792076,10.2245714012647,1.22664150704628,8.33383411452681,4.20342075708346,6.70316450925754,4.0944546816731,0,7.03343315923946,0,0,7.54912991894188,1.22664150704628,9.02514977846996,7.95965369323576,5.31709618597826,0,0,4.0944546816731,6.56704491077177,6.94204089732964,7.71475139110598,8.42103391010432,0,6.70316450925754,8.6974077401625,0,8.12114312728318,4.65098752195808,7.70551788372721,0,6.05897813516954,6.77554406159069,6.84446517297624,8.291263990287,0,0,8.38678382619374,6.92622971511603,5.26776197634438,8.04265679066729,9.37300987282995,0,10.4050968484039,6.89407781166133,0,8.14865712509008,0,7.50723266230394,2.94506049729248,0,9.15292226207474,0,7.98276860236847,9.63373578008682,1.22664150704628,0,8.31574336631132,8.31574336631132,6.48307789305035,0,5.58218110950262,7.62944191916143,6.60726417004593,0,6.7398081452248,10.6473666544297,4.0944546816731,7.14692651544221,6.58729468926154,0,7.18728570258352,5.96924080681377,0,7.82117597104425,9.36716599124118,7.81260103901443,7.93616239758042,0,0,4.20342075708346,0,7.47499140026931,8.30355559785295,7.85497494193577,2.94506049729248,6.3707424522258,6.46129968452955,6.75778674902545,7.51782159661759,7.44201311001181,4.86515321027117,6.3707424522258,7.82117597104425,0,0,1.22664150704628,4.48822262976507,4.86515321027117,0,0,8.96063919187665,8.32179885626462,8.04265679066729,7.16050541417043,7.36199915377001,2.66922246360521,0,4.86515321027117,7.52833337737567,3.17652929397106,6.6269610070687,4.0944546816731,7.36199915377001,0,5.16372445982395,2.94506049729248,0,0,5.99977766427177,6.66556583561984,4.48822262976507,11.8124977070132,5.7352083699191,7.84659914308473,0,6.3707424522258,7.07704608313999,8.454489705318,8.65965675318397,7.99039199871681,8.11418185031813,0,5.36479900266671,12.308064792886,0,6.70316450925754,6.32323901643983,1.87987487652102,7.49656543348389,8.97223504742732,0,0,6.50453223146475,8.62579435808693,1.22664150704628,7.06265443792076,0,5.93804358707342,0,4.20342075708346,0,2.94506049729248,9.83343831143103,0,0,0,4.72596458744284,9.2796566965429,10.2245714012647,5.90615681179404,3.84821298834227,3.97658109023612,3.84821298834227,6.29888757202377,0,8.68336662624451,4.0944546816731,3.84821298834227,0,5.41097487607801,3.84821298834227,0,6.08769163272322,0,6.95768067408244,0,6.60726417004593,6.58729468926154,1.87987487652102,"Group3"
